FunctionName, u1, u2, N1, N2, N, V, D, E, L, T
_rl_lowercase_p,1,2,1,2,3,4.75488750216347,0.594360937770434,2.82611939477879,1.68247934285722,0.157006633043266
_rl_pure_alphabetic,1,2,1,2,3,4.75488750216347,0.594360937770434,2.82611939477879,1.68247934285722,0.157006633043266
_rl_to_lower,1,2,1,2,3,4.75488750216347,0.594360937770434,2.82611939477879,1.68247934285722,0.157006633043266
_rl_to_upper,1,2,1,2,3,4.75488750216347,0.594360937770434,2.82611939477879,1.68247934285722,0.157006633043266
_rl_uppercase_p,1,2,1,2,3,4.75488750216347,0.594360937770434,2.82611939477879,1.68247934285722,0.157006633043266
_rl_savestring,10,6,20,9,29,116,14.5,1682,0.0689655172413793,93.4444444444444
rl_set_sighandler,27,78,281,210,491,3296.69454917407,212.555923490467,700731.954365681,0.00470464423469644,38929.5530203156
rl_maybe_set_sighandler,27,79,305,233,538,3619.621204555,311.777200381443,1128515.36559747,0.00320741862707264,62695.2980887481
rl_signal_handler,18,42,105,78,183,1080.96097899636,135.120122374545,146059.579764096,0.00740082219011066,8114.42109800533
rl_sigaction,9,8,18,15,33,134.886273761261,8.69685561032513,1173.08644671648,0.114984086755767,65.1714692620264
_rl_kill_kbd_macro,7,12,26,17,43,182.660883078074,38.4153953158647,7016.99003218916,0.0260312302340677,389.832779566065
tilde_find_suffix,23,23,188,99,287,1585.26228138836,198.157785173545,314132.06259908,0.0050464835339384,17451.7812555044
memory_error_and_abort,6,7,11,9,20,74.0087943628218,15.5647834631519,1151.93085862626,0.0642476011547092,63.9961588125701
restore_sigint_handler,43,124,847,583,1430,10558.6971382379,2220.59872782136,23446629.4326221,0.000450328997973039,1302590.52403456
isolate_tilde_prefix,30,44,410,252,662,4110.65812804637,354.072818800685,1455472.31052332,0.00282427779513604,80859.5728068513
strerror,40,168,723,488,1211,9325.23249866886,1165.65406233361,10869995.1442787,0.000857887457620168,603888.619126597
tilde_expand,24,28,163,111,274,1561.92048277066,195.240060346332,304949.449312316,0.00512189966662641,16941.6360729065
sh_set_lines_and_columns,13,14,41,29,70,332.842125151443,41.6052656439304,13847.9850344161,0.0240354191836746,769.332501912005
plural_eval,35,34,203,123,326,1991.37897290968,171.528048374494,341577.348797203,0.00582995031702755,18976.5193776224
find_matching_open,33,55,263,168,431,2784.01502763268,179.500671470475,499732.566843958,0.00557100980073205,27762.9203802199
get_charset_aliases,28,103,256,292,548,3854.31580484252,481.789475605315,1856968.79043236,0.00207559535986877,103164.932801798
locale_charset,27,43,227,169,396,2427.19607471021,303.399509338776,736410.09813608,0.00329598423603052,40911.6721186711
dispose_function_def,4,5,8,8,16,50.718800023077,10.6666666666667,541.000533579488,0.09375,30.0555851988604
dispose_function_def_contents,5,9,13,13,26,98.9912279734977,20.818837023685,2060.88224195469,0.0480334227537461,114.493457886372
copy_function_def_contents,10,12,41,38,79,352.295097872347,30.3450480355583,10690.4116676281,0.0329543060478336,593.91175931267
copy_function_def,8,6,20,15,35,133.257422272016,16.657177784002,2219.6925738228,0.0600341794370728,123.316254101267
create_variable_tables,17,87,509,238,747,5005.2284694514,1052.6491882666,5268749.68545691,0.000949984107855247,292708.315858717
set_machine_vars,33,222,988,630,1618,12934.8638608376,2720.33015606621,35187100.2252476,0.000367602438906191,1954838.90140265
set_home_var,34,225,1016,652,1668,13372.0362238612,2812.27183982311,37605800.9134593,0.000355584401848898,2089211.16185885
set_shell_var,34,227,1038,672,1710,13727.7192541345,2887.07550870308,39632962.0489634,0.000346371266350847,2201831.22494241
get_bash_name,34,247,1177,767,1944,15813.3247665095,1976.66559581369,31257655.0213878,0.000505902466313911,1736536.3900771
initialize_shell_level,39,263,1291,860,2151,17720.8085942882,3726.86179982708,66043004.6121003,0.000268322265141787,3669055.81178335
uidset,41,287,1497,1013,2510,20977.4555315914,4411.76694970105,92547645.0030984,0.000226666551384307,5141535.83350547
null_assign,42,343,1841,1278,3119,26788.2009483811,1727.18178960737,46268092.8543867,0.00057897785051759,2570449.60302149
get_self,42,344,1845,1285,3130,26894.3905266491,3361.79881583114,90413530.2249891,0.00029745979898942,5022973.90138828
assign_seconds,42,349,1890,1325,3215,27684.4447233431,1784.9675263258,49415834.8155291,0.00056023428171739,2745324.15641828
get_seconds,42,354,1909,1345,3254,28079.9264417391,3509.99080521738,98560283.6216845,0.00028490103122594,5475571.3123158
init_seconds_var,42,355,1938,1365,3303,28514.7831361632,3564.3478920204,101636607.162802,0.000280556228037877,5646478.17571123
brand,43,362,1962,1375,3337,28904.3535122651,3613.04418903314,104432706.495249,0.000276774915467503,5801817.02751384
sbrand,43,363,1967,1380,3347,29002.8793148188,6099.59316632045,176905764.472285,0.000163945360408889,9828098.02623807
assign_random,43,365,1988,1397,3385,29356.1597825735,1892.75213691905,55563934.1602032,0.000528331195878485,3086885.2311224
get_random,43,367,2036,1432,3468,30100.4369850849,3762.55462313561,113254538.336633,0.000265776872407669,6291918.79647963
assign_lineno,43,369,2060,1453,3513,30515.6763519946,1967.51251023831,60039974.9809327,0.000508255980481099,3335554.16560737
get_lineno,43,371,2076,1467,3543,30801.0242904201,3850.12803630251,118587887.167381,0.000259731622058043,6588215.9537434
assign_subshell,43,372,2100,1488,3588,31204.7194841286,2011.93888856693,62781988.6369404,0.000497032989263548,3487888.2576078
get_subshell,43,372,2111,1499,3610,31396.0527697058,3924.50659621322,123214016.189769,0.000254809101598888,6845223.12165382
get_funcname,43,396,2297,1641,3938,34568.0677361102,4321.00846701378,149368913.376038,0.000231427456723105,8298272.96533546
init_funcname_var,43,400,2350,1681,4031,35437.1776037653,4429.64720047066,156974194.5651,0.000225751612880987,8720788.58695002
initialize_dynamic_variables,43,413,2464,1772,4236,37416.1221000018,7868.98156538458,294426775.053093,0.000127081248277283,16357043.0585052
hash_lookup,43,418,2486,1790,4276,37836.7116932759,3259.07695217507,123312755.025648,0.000306835344692494,6850708.61253602
new_shell_variable,45,463,2940,2108,5048,45374.8802988259,5671.86003735324,257359970.266597,0.000176309005055535,14297776.1259221
make_new_variable,45,465,2967,2133,5100,45871.2025279802,3951.13032388761,181243099.301492,0.000253092132637143,10069061.0723051
bind_variable_internal,46,484,3254,2342,5596,50642.9524827253,2110.12302011356,106862859.840316,0.000473906018970489,5936825.54668421
free_variable_hash_data,46,547,4191,3071,7262,66896.7327949931,14069.0463790269,941173236.298126,7.10780228495606e-005,52287402.0165625
vlist_alloc,46,558,4318,3166,7484,69140.2210691089,8642.52763363861,597546271.185656,0.000115706890667932,33197015.0658698
vlist_realloc,46,560,4355,3192,7547,69758.2340532704,6008.64722786813,419152619.665159,0.000166426811572827,23286256.6480644
vlist_add,47,561,4409,3234,7643,70681.9099852493,6088.20834210012,430326194.007765,0.000164251934856594,23907010.7782091
flatten,47,572,4577,3369,7946,73689.5798313566,4751.17013694902,350111731.099062,0.000210474466536817,19450651.7277257
qsort_var_comp,47,580,4626,3397,8023,74552.2964599708,6421.58528716948,478743930.072046,0.000155724786836987,26596885.0040025
vapply,47,580,4637,3408,8045,74756.7275358924,9344.59094198655,698571038.984457,0.000107013780079646,38809502.1658032
fapply,47,580,4650,3418,8068,74970.4509334469,9371.30636668086,702571064.145545,0.000106708708569751,39031725.7858636
visible_var,47,582,4674,3431,8105,75351.5058567566,9418.93823209458,709731179.360104,0.00010616907929097,39429509.9644502
visible_and_exported,47,584,4697,3445,8142,75732.7820195479,9466.59775244349,716931784.052545,0.000105634571801879,39829543.5584747
local_and_exported,47,584,4709,3456,8165,75946.7164320325,9493.33955400406,720987967.100945,0.000105337009627789,40054887.0611636
variable_in_context,47,586,4735,3473,8208,76384.1543468278,9548.01929335348,729317379.410002,0.000104733764069383,40517632.1894446
bind_tempenv_variable,47,597,4945,3621,8566,79928.6339779298,6884.67779462457,550282891.502529,0.00014525007993559,30571271.7501405
push_temp_var,49,601,5025,3690,8715,81435.5388374864,17126.7014835647,1394722163.82287,5.8388359308979e-005,77484564.656826
propagate_temp_var,49,601,5043,3705,8748,81743.9006024476,17191.553021024,1405304601.35229,5.8168101437786e-005,78072477.8529051
dispose_temporary_env,49,603,5057,3718,8775,82035.0895533777,17252.792945375,1415334414.31972,5.79616299323914e-005,78629689.684429
mk_env_string,49,608,5123,3762,8885,83161.3748434639,7163.13093644686,595695816.85867,0.000139603758310752,33094212.0477039
make_env_array_from_var_list,49,620,5312,3888,9200,86349.9340859015,10793.7417607377,932038889.579941,9.26462780161656e-005,51779938.3099967
make_var_export_array,49,621,5339,3905,9244,86782.8317857304,10847.8539732163,941407486.593798,9.21841317618242e-005,52300415.9218777
make_func_export_array,49,621,5364,3918,9282,87139.5764425736,10892.4470553217,949163222.82389,9.18067349715905e-005,52731290.1568828
add_temp_array_to_env,49,636,5506,4019,9525,89725.1206940011,7728.50123064244,693440705.703129,0.000129391193733028,38524483.6501738
n_shell_variables,49,636,5517,4034,9551,89970.0396586252,11246.2549573281,1011826004.52182,8.8918489203234e-005,56212555.806768
set_context,49,661,5797,4245,10042,95114.5625029249,11889.3203128656,1130847500.01535,8.41090973819491e-005,62824861.111964
push_func_var,49,663,5887,4319,10206,96709.3353964431,20338.9323832457,1966964633.45689,4.91667891488618e-005,109275812.969827
push_exported_var,49,669,6027,4429,10456,99204.8553936538,20863.76498887,2069786788.68803,4.79299877339234e-005,114988154.927113
find_special_var,51,748,6552,4796,11348,109418.002611347,13677.2503264183,1496537411.93208,7.31141111067074e-005,83140967.3295602
new_var_context,13,14,46,34,80,380.391000173078,32.7650973353273,12463.5481461534,0.0305202816816235,692.419341452966
set_pwd,14,28,102,73,175,943.655548986283,198.460120992751,187277.994427299,0.00503879567843519,10404.3330237388
set_if_not,11,13,32,24,56,256.757900040385,22.1159217295091,5678.43762072626,0.0452162931407788,315.468756707014
sv_ignoreeof,11,16,39,28,67,318.577462644952,67,21344.6899972118,0.0149253731343284,1185.81611095621
sh_get_env_value,7,3,9,5,14,46.5069933284231,5.81337416605288,270.362553556249,0.172017140379418,15.020141864236
find_user_command,9,5,12,7,19,72.3397435190945,9.04246793988681,654.129811551046,0.110589277910397,36.3405450861692
file_status,19,29,114,82,196,1094.65265014135,136.831581267668,149783.053057684,0.00730825435718536,8321.2807254269
make_absolute,14,13,39,29,68,323.332350147116,27.8503327350282,9004.91353559582,0.0359062137430864,500.272974199768
sh_get_home_dir,10,9,26,15,41,174.165028051187,21.7706285063984,3791.68212450884,0.0459334465105636,210.649006917158
print_var_list,13,8,28,19,47,206.438918870602,43.4161520701956,8962.78349489282,0.0230329025562466,497.932416382934
print_assignment,10,17,41,32,73,347.106787657933,73,25338.7954990291,0.0136986301369863,1407.71086105717
print_func_list,13,11,31,22,53,243.003012538221,51.1059436059539,12418.8982548553,0.0195671957005701,689.938791936403
get_bash_command,11,13,32,22,54,247.587975038942,30.9484968798678,7662.4756729855,0.0323117469608195,425.693092943639
get_group_list,17,11,70,37,107,514.386976660164,64.2983720825204,33074.245219698,0.015552493284225,1837.458067761
var_lookup,13,11,34,25,59,270.512787542548,23.3007032507327,6303.13818805743,0.0429171595912476,350.174343780968
find_variable_internal,17,15,56,38,94,470,40.483596458899,19027.2903356825,0.0247013627115677,1057.07168531569
set_tty_state,14,26,62,42,104,553.480521868286,69.1850652335357,38292.5860109487,0.0144539865160852,2127.36588949715
make_local_variable,21,47,148,110,258,1570.56541304259,196.320676630323,308334.464580704,0.00509370697556745,17129.6924767058
make_variable_value,18,29,126,87,213,1183.12742540734,76.282694305834,90252.1477171963,0.0131091331933136,5014.00820651091
bind_variable_value,18,22,73,54,127,675.884868050695,43.5779930954599,29453.706113239,0.022947362394809,1636.31700629105
bind_var_to_int,11,12,28,21,49,221.654535846794,19.0922825159705,4231.8910193333,0.0523771842975563,235.105056629628
bind_function_def,11,21,52,44,96,480,60,28800,0.0166666666666667,1600
makunbound,20,44,140,110,250,1500,129.202967422018,193804.451133027,0.00773976031629121,10766.9139518348
unbind_func,15,19,47,34,81,412.084490141278,51.5105612676597,21226.7033768746,0.0194134945415133,1179.26129871525
unbind_function_def,13,14,37,28,65,309.067687640625,38.6334609550782,11940.3544429404,0.0258842975824188,663.3530246078
kill_all_local_variables,12,15,41,30,71,337.597012653606,71,23969.3878984061,0.0140845070422535,1331.63266102256
map_over,13,20,60,51,111,559.927747248788,48.2295509909794,27005.0638371997,0.0207341760280338,1500.28132428887
map_over_funcs,11,15,37,30,67,314.929461115453,39.3661826394316,12397.5706848087,0.025402513857118,688.753926933818
sort_variables,7,7,20,11,31,118.028002583786,24.8224595282398,2929.745317335,0.0402860965031419,162.763628740833
all_shell_variables,5,4,8,4,12,38.0391000173078,4.75488750216347,180.871641265843,0.210309917857152,10.048424514769
all_shell_functions,5,4,8,4,12,38.0391000173078,4.75488750216347,180.871641265843,0.210309917857152,10.048424514769
all_visible_functions,4,3,6,3,9,25.2661942985184,3.1582742873148,79.7975717913107,0.316628610762686,4.43319843285059
all_visible_variables,4,3,6,3,9,25.2661942985184,3.1582742873148,79.7975717913107,0.316628610762686,4.43319843285059
all_exported_variables,4,3,6,3,9,25.2661942985184,3.1582742873148,79.7975717913107,0.316628610762686,4.43319843285059
local_exported_variables,4,3,6,3,9,25.2661942985184,3.1582742873148,79.7975717913107,0.316628610762686,4.43319843285059
all_local_variables,14,26,76,59,135,718.460292809794,89.8075366012242,64523.1490430419,0.0111349229457249,3584.6193912801
find_tempenv_variable,10,6,15,9,24,96,12,1152,0.0833333333333333,64
sv_ifs,6,7,12,10,22,81.409673799104,17.1212618094671,1393.83633893778,0.0584069101406447,77.4353521632099
add_or_supercede_exported_var,21,20,71,52,123,658.978896568024,56.7613526033838,37404.5335062864,0.0176176210420395,2078.02963923814
update_export_env_inplace,10,12,37,26,63,280.94419197415,24.1992155220275,6798.62905124431,0.0413236536155374,377.701613958017
dispose_var_context,6,9,19,17,36,140.648061441907,29.5796822486151,4160.3249663353,0.0338069892568511,231.129164796405
push_var_context,12,18,43,35,78,382.737466457464,24.6771772221511,9444.88028932794,0.04052327342782,524.71557162933
pop_var_context,11,18,43,32,75,364.348574634568,76.6261188027666,27918.6171655671,0.0130503804136808,1551.03428697595
push_dollar_vars,13,10,31,18,49,221.654535846794,46.6161472266044,10332.6804764788,0.0214517942707476,574.037804248822
pop_dollar_vars,13,10,24,16,40,180.942478242281,38.0539977360036,6885.58465737862,0.0262784479816658,382.532480965479
dispose_saved_dollar_vars,11,7,17,11,28,116.757900040385,24.5553443666669,2867.03044302052,0.0407243321481358,159.279469056696
sv_globignore,5,3,7,5,12,36,7.57115704285749,272.56165354287,0.13208020839343,15.142314085715
sv_locale,12,10,25,19,44,196.214991220041,41.2659586858287,8096.99972122646,0.0242330490274884,449.833317845915
sv_mail,9,7,17,9,26,104,21.8722314571439,2274.71207154296,0.0457200721361872,126.372892863498
sv_opterr,9,8,19,13,32,130.798810920011,27.5082871804007,3598.05125364259,0.0363526814098584,199.891736313477
sv_optind,13,10,33,23,56,253.319469539193,53.2755968304051,13495.7459284621,0.0187703199869042,749.763662692339
sv_path,5,3,7,4,11,33,6.94022728928603,229.027500546439,0.14408750006556,12.7237500303577
sv_compare,14,8,28,22,50,222.971580931865,19.2057266047837,4282.3312240138,0.0520678035555771,237.907290222989
setup_glob_ignore,11,10,25,17,42,184.477331756708,38.7974124882599,7157.24313489857,0.0257749147653236,397.624618605476
posix_initialize,8,9,20,15,35,143.061199443762,30.0871891035633,4304.30936104704,0.0332367372890134,239.128297835947
_find_user_command_internal,22,60,333,171,504,3204.20621032751,275.995300404249,884345.855576503,0.00362325010076369,49130.3253098057
find_user_command_internal,23,70,373,204,577,3773.09463400933,324.996682052066,1226243.23712149,0.00307695448976859,68124.6242845271
find_user_command_in_path,35,114,1037,612,1649,11904.4088902421,767.542332942999,9137137.7719238,0.00130285973434936,507618.765106878
find_in_path_element,35,113,900,535,1435,10345.5655796775,431.065232486564,4459613.6318087,0.00231983450447066,247756.312878261
find_absolute_program,33,104,711,434,1145,8127.2467349898,700.042930087726,5689421.61790817,0.00142848382152032,316078.978772676
get_next_path_element,23,72,356,216,572,3757.9574079653,323.692832369781,1216423.87730929,0.00308934860459813,67579.1042949606
is_directory,8,4,11,6,17,60.9443625122597,7.61804531403246,464.276915253215,0.131267268541708,25.7931619585119
executable_or_directory,11,6,19,11,30,122.62388523751,15.3279856546888,1879.57715384276,0.0652401445648603,104.420952991264
user_command_matches,27,34,178,115,293,1737.70603990593,112.039409947671,194691.559373564,0.00892543079677998,10816.1977429758
rl_digit_loop,29,54,253,164,417,2658.39144287167,332.298930358959,883380.632941664,0.00300933860641613,49076.7018300924
_rl_history_set_point,35,94,530,352,882,6183.90243928331,1300.53601404232,8042387.82961208,0.000768913731878755,446799.323867338
_rl_arg_overflow,7,12,23,15,38,161.421245510856,20.177655688857,3257.10231278452,0.0495597712350817,180.950128488029
_rl_arg_init,4,6,8,6,14,46.5069933284231,9.7808819466838,454.879411440517,0.102240268868499,25.2710784133621
_rl_arg_getchar,8,10,17,13,30,125.097750043269,15.6372187554087,1956.18088323604,0.0639499910848351,108.676715735335
_rl_arg_dispatch,21,38,134,95,229,1347.12525830386,116.035053908008,156313.751968127,0.00861808536576196,8684.09733156262
rl_replace_from_history,10,16,29,25,54,253.823744779619,31.7279680974524,8053.31167674365,0.0315179338597575,447.406204263536
history_filename,17,21,71,48,119,624.503374099787,78.0629217624733,48750.5580327523,0.0128101789866738,2708.3643351529
history_do_write,30,55,259,208,467,2993.18556717631,192.987039872678,577646.022398978,0.00518169510584619,32091.4456888321
make_child,25,63,243,168,411,2654.82639525993,228.674298838588,607090.56447424,0.00437303188455761,33727.2535819022
xmalloc,10,14,36,24,60,275.097750043269,57.8557852142874,15915.9963394371,0.0172843562021703,884.222018857618
xrealloc,12,16,42,31,73,350.936909310205,43.8671136637756,15394.5892895249,0.0227961202933161,855.25496052916
tgetst1,33,45,296,168,464,2916.42662955208,364.55332869401,1063193.03569507,0.00274308289429818,59066.279760837
find_capability,15,9,33,21,54,247.587975038942,21.3260673820266,5280.07783866,0.0468909706645113,293.337657703333
scan_file,38,90,489,330,819,5733,716.625,4108411.125,0.00139542996685854,228245.0625
gobble_line,42,103,744,487,1231,8838.46808980838,1104.80851122605,9764814.77182013,0.00090513422899889,542489.709545563
compare_contin,39,99,592,387,979,6959.24544318583,869.905680398229,6053887.14231284,0.00114954991389666,336327.063461824
name_match,39,93,523,353,876,6170.88924855801,771.361156069751,4759984.2647461,0.00129640958989329,264443.570263672
inituser,34,54,231,141,372,2402.90856213308,300.363570266634,721746.194746555,0.00332929855345738,40097.0108192531
id_pruser,35,60,267,167,434,2851.31733401563,356.414666751954,1016251.31740725,0.00280572067674181,56458.406522625
id_prgrp,35,64,303,193,496,3288.16088355949,411.020110444936,1351500.24952134,0.00243297097778862,75083.3471956299
id_prgroups,38,70,365,238,603,4073.19716380457,509.149645475572,2073866.8919032,0.00196405911088468,115214.827327956
id_prall,38,77,521,352,873,5976.11281447444,747.014101809305,4464240.5464157,0.00133866281450103,248013.363689761
id_builtin,31,43,160,100,260,1614.45787506353,201.807234382941,325809.27879433,0.00495522374635214,18100.5154885739
get_group_array,16,10,75,36,111,521.748808713661,65.2186010892077,34027.7274242656,0.0153330489047469,1890.42930134809
dirname_builtin,26,23,99,64,163,915.197704590779,114.399713073847,104698.354811029,0.00874128066522754,5816.57526727938
unlink_builtin,10,14,33,22,55,252.172937539664,31.521617192458,7948.89880342289,0.031724260652441,441.605489079049
glob_name_is_acceptable,39,94,581,328,909,6413.25173387058,801.656466733823,5141224.72524925,0.00124741711879938,285623.595847181
ignore_globbed_names,39,99,666,384,1050,7463.95067961708,932.993834952135,6963819.96846953,0.00107181844352841,386878.887137196
quote_globbing_chars,18,24,84,49,133,717.178217229575,89.6472771536969,64293.074408574,0.0111548284761124,3571.837467143
should_ignore_glob_matches,5,3,5,3,8,24,3,72,0.333333333333333,4
ignore_glob_matches,10,7,15,9,24,98.0991081900082,20.6312153853005,2023.90383017396,0.0484702418798113,112.439101676331
setup_ignore_patterns,26,30,161,115,276,1602.8299584879,337.091036908573,540299.612694811,0.00296655766694628,30016.6451497117
bash_special_tilde_expansions,48,184,1253,756,2009,15786.6838192113,1973.33547740141,31152423.2509685,0.000506756206155504,1730690.18060936
unquoted_tilde_word,50,198,1363,831,2194,17451.5067049888,2181.4383381236,38069385.7842837,0.000458413140781309,2114965.87690465
initialize_group_array,50,216,1621,1007,2628,21169.2822404971,4452.11000909383,94247973.3482495,0.000224612598960361,5235998.51934719
legal_alias_name,15,10,37,20,57,264.699802817159,22.8,6035.15550423123,0.043859649122807,335.286416901735
sh_single_quote,16,13,72,38,110,534.377909464033,66.7972386830041,35694.9687653938,0.0149706787243952,1983.05382029965
sh_validfd,7,5,11,8,19,68.114287513702,8.51428593921275,579.944520437407,0.117449661326792,32.2191400243004
file_isdir,12,7,18,12,30,127.437825403308,15.9297281754134,2030.04991794049,0.0627757102311035,112.780550996694
absolute_pathname,12,9,47,29,76,333.816124131186,41.7270155163982,13929.1505912459,0.0239652893365214,773.841699513661
cat_file,38,117,473,336,809,5886.38464386686,735.798080483357,4331190.52194395,0.00135906850877225,240621.695663553
run_trap_cleanup,8,5,10,7,17,62.9074752083986,13.2300659436792,832.270045357475,0.0755854131231873,46.2372247420819
pow_10,46,109,613,357,970,7057.84067311601,882.230084139501,6226639.37088633,0.00113349115834716,345924.409493685
log_10,47,112,655,381,1036,7576.14674167459,947.018342709324,7174749.93142332,0.001055945756171,398597.218412407
integral,48,117,728,430,1158,8530.20112409665,734.751531959947,6267578.34385648,0.00136100430758205,348198.796880916
numtoa,51,138,958,584,1542,11660.9778181489,593.389158218837,6919497.8115199,0.00168523469994241,384416.545084439
init_data,53,210,2232,1487,3719,29896.7397211781,1521.34765139736,45483334.7592524,0.00065731195567397,2526851.93106958
init_conv_flag,53,207,2172,1449,3621,29048.993850976,6109.2915106317,177468771.52616,0.000163685101334541,9859376.19589779
floating,52,197,1786,1185,2971,23649.1657401743,2956.14571752178,69910380.025779,0.000338278317632572,3883910.00143217
exponent,52,199,1975,1331,3306,26353.9229893613,3294.24037367016,86816157.116148,0.000303560119046773,4823119.839786
number,52,154,1068,685,1753,13474.4354241522,1160.62469409121,15638762.4922084,0.000861604965921405,868820.138456023
pointer,52,156,1259,829,2088,16078.5181314786,2009.81476643483,32314843.1630358,0.000497558290794073,1795269.0646131
strings,52,156,1283,854,2137,16455.8396776675,2056.97995970844,33849332.4371371,0.000486149607476848,1880518.46872984
dfallback,56,276,3143,2138,5281,44228.5832369431,2851.65859753634,126124819.64448,0.000350673113837659,7006934.42469335
groupnum,53,197,2046,1394,3440,27402.2979392376,3425.2872424047,93860741.543843,0.000291946318434292,5214485.64132461
isinf,10,6,19,11,30,120,15,1800,0.0666666666666667,100
isnan,5,3,6,4,10,30,3.75,112.5,0.266666666666667,6.25
chkinfnan,20,23,80,55,135,732.545741884783,47.2312294459731,34599.0360146307,0.0211724321329362,1922.16866747949
vsnprintf_internal,42,140,801,532,1333,10007.8902553849,416.995427307703,4173244.4734928,0.00239810783167676,231846.915194045
vsnprintf,14,13,48,37,85,404.165437683895,20.566661954809,8312.33393066208,0.0486223774279606,461.796329481227
snprintf,16,18,47,39,86,437.521804347529,22.2640587464371,9741.01115484056,0.0449154402343656,541.167286380031
vasprintf,13,15,56,37,93,447.084007751357,28.825950578047,12887.6215116758,0.0346909635223468,715.978972870878
asprintf,10,11,27,21,48,210.831236293381,13.5934426021372,2865.92230929169,0.0735648819264354,159.217906071761
get_sysdep_segment_value,14,125,769,535,1304,9283.09915883145,1160.38739485393,10771991.2490872,0.000861781164148098,598443.95828262
make_for_or_select,27,73,334,248,582,3866.72430244889,161.113512602037,622981.534631202,0.00620680403430889,34610.085257289
make_until_or_while,37,126,775,588,1363,10016.316474217,645.806691033403,6468604.19855741,0.0015484509743927,359366.899919856
make_word_flags,20,19,56,35,91,480.971601916465,41.4286388088858,19925.9987731284,0.0241378917760995,1106.99993184047
make_word_from_token,8,8,17,13,30,120,15,1800,0.0666666666666667,100
make_command,11,15,38,32,70,329.030780269876,28.3411687893667,9325.11688052558,0.0352843599158547,518.062048918088
command_connect,10,13,35,27,62,280.460841275535,18.0828439611336,5071.52962999376,0.055301035730295,281.751646110765
make_for_command,7,10,21,18,39,159.411050808763,8.11190885750337,1293.12791503953,0.123275546799939,71.8404397244181
make_select_command,8,14,29,23,52,231.890444169139,11.8001489763884,2736.34178739673,0.0847446928001464,152.018988188707
make_arith_for_command,27,42,193,136,329,2009.70454628002,129.576640906741,260410.764321971,0.00771744037352937,14467.2646845539
make_group_command,9,9,23,17,40,166.797000057692,20.8496250072116,3477.65490353073,0.0479624933136263,193.203050196152
make_case_command,10,16,41,33,74,347.832539142441,22.426665702462,7800.72407578604,0.0445897759955561,433.373559765891
make_pattern_list,9,13,34,28,62,276.484760355512,23.8151009899318,6584.51249004362,0.0419901641577235,365.806249446868
make_if_command,9,13,38,30,68,303.241350067336,19.5516279238569,5928.86204764459,0.0511466361724182,329.381224869144
make_while_command,6,6,13,10,23,82.4541375165866,7.10221282891075,585.606833267072,0.140801187473478,32.5337129592818
make_until_command,6,6,13,10,23,82.4541375165866,7.10221282891075,585.606833267072,0.140801187473478,32.5337129592818
make_arith_command,9,22,56,44,100,495.419631038688,61.9274538798359,30680.0763523137,0.016147926926568,1704.44868623965
make_cond_command,11,19,45,36,81,397.45813824429,49.6822672805363,19746.6214570771,0.0201279058854821,1097.03452539317
make_bare_simple_command,9,19,53,41,94,451.891362673415,56.4864203341768,25525.7254573545,0.0177033700150221,1418.09585874191
make_simple_command,13,16,56,47,103,500.37204249814,43.0997018038505,21565.8858226534,0.0232020166763813,1198.10476792519
make_here_document,28,46,198,143,341,2117.42359767947,445.315182896766,942920.876670562,0.00224560050590465,52384.4931483646
make_function_def,13,28,73,65,138,739.342176637296,37.6227138643277,27816.0591594542,0.0265796881002824,1545.33661996968
make_subshell_command,9,11,26,20,46,198.808692364819,24.8510865456023,4940.61201997614,0.0402396892451755,274.47844555423
clean_simple_command,12,16,41,34,75,360.55161915432,45.06895239429,16249.6837593503,0.022188223752161,902.760208852792
connect_async_list,18,18,78,64,142,734.129350204808,47.3333333333333,34748.7892430276,0.0211267605633803,1930.48829127931
tilde_expand_word,19,28,141,91,232,1288.66461358921,161.083076698652,207582.060789629,0.00620797678126526,11532.336710535
_rl_push_executing_macro,8,10,25,18,43,179.306775062019,37.7099931345242,6761.65725656243,0.0265181697708791,375.647625364579
send_pwd_to_eterm,27,71,220,145,365,2414.36909310205,507.76576564714,1225933.97111375,0.00196941201564764,68107.442839653
alrm_catcher,26,62,194,129,323,2086.39641281985,260.799551602481,544131.248928441,0.00383436242070014,30229.5138293578
_path_isdir,15,11,29,23,52,244.422865343337,30.5528581679171,7467.81713783087,0.0327301620851328,414.878729879493
memory_out,4,7,8,7,15,51.8914742795595,10.9132916932207,566.306795204091,0.0916313819982652,31.4614886224495
describe_pid,11,20,35,30,65,322.022760175147,67.7245802405687,21808.8562607711,0.0147656876786514,1211.6031255984
alloc_undo_entry,12,11,41,33,74,334.743584748219,17.0340101036598,5702.02560473648,0.0587060823560945,316.779200263138
_rl_copy_undo_entry,11,12,28,24,52,235.225221714965,29.4031527143706,6916.36311635679,0.0340099583780775,384.242395353155
_rl_copy_undo_list,12,10,44,35,79,352.295097872347,44.0368872340433,15513.9794981108,0.0227082353638051,861.887749895043
_rl_fix_last_undo_of_type,12,11,33,26,59,266.890155407364,17.2078676404336,4592.61046878468,0.0581129528013269,255.145026043593
_rl_find_completion_word,26,33,215,148,363,2135.39942691835,183.933295059418,392771.052861085,0.00543675357784983,21820.6140478381
_rl_free_match_list,14,5,26,16,42,178.412955564631,37.5220140294492,6694.41342173157,0.0266510214301169,371.911856762865
